-1.250E+00,6.700E-04,2.545E+02,-2.810E-04,-1.550E-02,-6.660E-05
-8.820E-01,9.230E-04,2.551E+02,-1.740E-12,-1.550E-02,-5.910E-12
-1.250E+00,6.700E-04,2.545E+02,2.810E-04,-1.550E-02,6.660E-05
-1.290E+00,2.660E-04,2.546E+02,-2.660E-04,-1.800E-02,-9.050E-05
-9.200E-01,1.150E-03,2.552E+02,-1.030E-11,-1.800E-02,-2.340E-12
-1.290E+00,2.660E-04,2.546E+02,2.660E-04,-1.800E-02,9.050E-05
-1.310E+00,6.200E-04,2.548E+02,-2.600E-04,-2.070E-02,-2.330E-05
-9.420E-01,6.950E-04,2.554E+02,1.250E-11,-2.070E-02,5.080E-12
-1.310E+00,6.200E-04,2.548E+02,2.600E-04,-2.070E-02,2.330E-05
-1.310E+00,2.460E-04,2.550E+02,-2.760E-04,-2.370E-02,4.230E-05
-9.430E-01,1.230E-03,2.556E+02,-1.140E-11,-2.360E-02,2.950E-14
-1.310E+00,2.460E-04,2.550E+02,2.760E-04,-2.370E-02,-4.230E-05
-1.290E+00,7.940E-04,2.552E+02,-2.860E-04,-2.680E-02,4.470E-06
-9.190E-01,8.750E-04,2.558E+02,-3.440E-12,-2.670E-02,5.090E-13
-1.290E+00,7.940E-04,2.552E+02,2.860E-04,-2.680E-02,-4.470E-06
-1.240E+00,2.460E-04,2.554E+02,-2.820E-04,-2.980E-02,-8.090E-05
-8.660E-01,1.380E-03,2.560E+02,7.070E-12,-2.980E-02,6.600E-12
-1.240E+00,2.460E-04,2.554E+02,2.820E-04,-2.980E-02,8.090E-05
-1.150E+00,8.150E-04,2.557E+02,-2.720E-04,-3.270E-02,-1.260E-04
-7.810E-01,7.230E-04,2.562E+02,2.010E-12,-3.270E-02,-4.760E-12
-1.150E+00,8.150E-04,2.557E+02,2.720E-04,-3.270E-02,1.260E-04
-1.030E+00,9.180E-05,2.559E+02,-2.590E-04,-3.540E-02,-9.720E-05
-6.620E-01,1.280E-03,2.565E+02,7.320E-13,-3.540E-02,3.480E-12
-1.030E+00,9.180E-05,2.559E+02,2.590E-04,-3.540E-02,9.720E-05
-8.770E-01,8.360E-04,2.562E+02,-2.650E-04,-3.820E-02,-7.790E-06
-5.040E-01,5.600E-04,2.568E+02,1.150E-13,-3.810E-02,-6.680E-12
-8.770E-01,8.360E-04,2.562E+02,2.650E-04,-3.820E-02,7.790E-06
-6.770E-01,9.800E-05,2.565E+02,-2.890E-04,-4.070E-02,7.380E-06
-3.000E-01,1.590E-03,2.571E+02,-1.050E-11,-4.060E-02,8.990E-13
-6.770E-01,9.800E-05,2.565E+02,2.890E-04,-4.070E-02,-7.380E-06
-4.270E-01,1.010E-03,2.569E+02,-2.830E-04,-4.280E-02,-8.800E-05
-4.830E-02,6.980E-04,2.574E+02,-7.340E-13,-4.280E-02,-1.150E-11
-4.270E-01,1.010E-03,2.569E+02,2.830E-04,-4.280E-02,8.800E-05
-1.250E-01,-1.410E-04,2.572E+02,-2.480E-04,-4.450E-02,-8.880E-05
2.570E-01,1.440E-03,2.578E+02,1.420E-12,-4.450E-02,-2.960E-12
-1.250E-01,-1.410E-04,2.572E+02,2.480E-04,-4.450E-02,8.880E-05
2.360E-01,9.690E-04,2.576E+02,-2.510E-04,-4.580E-02,8.600E-05
6.210E-01,2.730E-04,2.582E+02,-9.660E-12,-4.570E-02,1.060E-11
